InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
49_GARIGILL_4245,49,4245,Bacardi Superior Rum,750mL,480,BACARDI USA INC            ,9389,2024-03-18,2024-03-23,2024-04-02,2024-04-30,7.93,7,55.51,1
72_HARDERSFIELD_1376,72,1376,Jim Beam,1.75L,12546,JIM BEAM BRANDS COMPANY    ,12469,2024-10-05,2024-10-14,2024-10-21,2024-11-28,16.29,10,162.9,1
49_GARIGILL_10723,49,10723,R M Woodbridge Chard,1.5L,1392,CONSTELLATION BRANDS INC   ,9283,2024-03-10,2024-03-14,2024-03-28,2024-04-27,6.2,4,24.8,2
11_CARDEND_25725,11,25725,Prophecy Svgn Bl,750mL,3252,E & J GALLO WINERY         ,13321,2024-12-02,2024-12-08,2024-12-19,2025-01-27,5.4,44,237.6,2
63_SWORDBREAK_28163,63,28163,Villa Maria Svgn Bl Pvt Bin,750mL,8673,STE MICHELLE WINE ESTATES  ,10963,2024-06-28,2024-07-05,2024-07-12,2024-08-18,6.82,12,81.84,2
58_HARTLEPOOL_21032,58,21032,Taylor Fladgate 10-Yr Tawny,750mL,4692,KOBRAND CORPORATION        ,10634,2024-06-12,2024-06-24,2024-07-02,2024-08-04,15.12,3,45.36,2
41_LARNWICK_126,41,126,Grey Goose Vodka,Liter,480,BACARDI USA INC            ,12690,2024-10-20,2024-10-30,2024-11-04,2024-12-12,20.14,12,241.68,1
73_DONCASTER_13710,73,13710,Stone Fruit Rsl,750mL,9552,M S WALKER INC             ,10206,2024-05-13,2024-05-19,2024-05-24,2024-06-23,6.03,12,72.36,2
73_DONCASTER_36267,73,36267,Montinore Pnt Gris Ore,750mL,4425,MARTIGNETTI COMPANIES,10720,2024-06-17,2024-06-21,2024-07-01,2024-07-30,9.65,12,115.8,2
23_ARBINGTON_8746,23,8746,Cavit Pinot Grigio,750mL,6785,PALM BAY INTERNATIONAL INC ,11824,2024-08-26,2024-08-30,2024-09-10,2024-10-23,4.02,10,40.2,2
6_GOULCREST_32084,6,32084,Heidsieck Brut Monopole Epe,750mL,1601,VRANKEN AMERICA            ,13639,2024-12-22,2024-12-26,2025-01-10,2025-02-15,18.91,12,226.92,2
76_DONCASTER_24325,76,24325,La Crema Chard Sonoma Cst,750mL,10000,MAJESTIC FINE WINES        ,10452,2024-05-30,2024-06-08,2024-06-19,2024-07-17,10.88,10,108.8,2
23_ARBINGTON_25163,23,25163,Colavita Pnt Nr,750mL,4425,MARTIGNETTI COMPANIES,9481,2024-03-23,2024-03-31,2024-04-04,2024-05-05,3.24,22,71.28,2
69_MOUNTMEND_31487,69,31487,Barefoot Bubbly Brut Cve,750mL,3252,E & J GALLO WINERY         ,11431,2024-07-31,2024-08-09,2024-08-21,2024-10-01,5.29,12,63.48,2
20_BREDWARDINE_3133,20,3133,Svedka Strwbry Lemonad Vodka,750mL,1392,CONSTELLATION BRANDS INC   ,13645,2024-12-23,2024-12-27,2025-01-10,2025-02-02,8.79,12,105.48,1
6_GOULCREST_40096,6,40096,Black Box Cab Svgn,3L,1392,CONSTELLATION BRANDS INC   ,8691,2024-01-29,2024-02-01,2024-02-13,2024-03-16,10.52,28,294.56,2
8_ALNERWICK_8627,8,8627,Jadot Beaujolais Villages,750mL,4692,KOBRAND CORPORATION        ,9437,2024-03-21,2024-03-31,2024-04-11,2024-05-12,5.47,47,257.09,2
14_BROMWICH_35414,14,35414,Yellow Tail Shiraz Ausl,1.5L,4425,MARTIGNETTI COMPANIES,10438,2024-05-29,2024-06-06,2024-06-17,2024-07-31,6.13,39,239.07,2
42_BLACK HOLLOW_10916,42,10916,Piper Sonoma Bl de Bl Sonoma,750mL,7239,REMY COINTREAU USA INC     ,10541,2024-06-05,2024-06-14,2024-06-26,2024-07-29,9.39,12,112.68,2
33_HORNSEY_10609,33,10609,Oyster Bay Chard Marlboro,750mL,4425,MARTIGNETTI COMPANIES,10720,2024-06-17,2024-06-23,2024-07-01,2024-07-30,7.84,12,94.08,2
74_PAENTMARWY_21033,74,21033,Taylor Fladgate 20-Yr Tawny,750mL,4692,KOBRAND CORPORATION        ,13650,2024-12-23,2024-12-30,2025-01-10,2025-02-12,26.89,11,295.79,2
60_IRRAGIN_29477,60,29477,R Mondavi Pvt Sel Rsl,750mL,1392,CONSTELLATION BRANDS INC   ,11327,2024-07-24,2024-08-05,2024-08-09,2024-09-17,4.75,12,57.0,2
66_EANVERNESS_1233,66,1233,Jack Daniels No 7 Black,1.75L,1128,BROWN-FORMAN CORP          ,12828,2024-10-30,2024-11-09,2024-11-22,2024-12-27,26.27,13,341.51,1
79_BALLYMENA_1186,79,1186,Evan Williams Single Barrel,750mL,3924,HEAVEN HILL DISTILLERIES   ,12239,2024-09-23,2024-09-28,2024-10-05,2024-11-03,17.98,48,863.04,1
67_EANVERNESS_23514,67,23514,Plantaze Vranac ProCorde Red,750mL,7154,PREMIER DISTRIBUTORS       ,10960,2024-06-28,2024-07-08,2024-07-15,2024-08-27,9.05,12,108.6,2
76_DONCASTER_2757,76,2757,Johnnie Walker Red Label,1.75L,3960,DIAGEO NORTH AMERICA INC   ,12441,2024-10-03,2024-10-12,2024-10-25,2024-11-24,22.38,6,134.28,1
23_ARBINGTON_4939,23,4939,Kapali Coffee,1.75L,8004,SAZERAC CO INC             ,12386,2024-09-29,2024-10-04,2024-10-16,2024-11-20,11.59,5,57.95,1
60_IRRAGIN_15252,60,15252,Bota Mini Chard,500mL,2242,DELICATO VINEYARDS INC     ,12027,2024-09-09,2024-09-12,2024-09-21,2024-10-26,2.61,12,31.32,2
61_AETHELNEY_6593,61,6593,Souverain Chard N Cst,750mL,3252,E & J GALLO WINERY         ,8537,2024-01-19,2024-01-27,2024-02-07,2024-03-08,7.84,36,282.24,2
14_BROMWICH_14930,14,14930,Yellow Tail Moscato,1.5L,4425,MARTIGNETTI COMPANIES,12201,2024-09-21,2024-09-26,2024-10-09,2024-11-14,5.93,6,35.58,2
11_CARDEND_22899,11,22899,Simi Svgn Bl,750mL,1392,CONSTELLATION BRANDS INC   ,13486,2024-12-13,2024-12-20,2024-12-28,2025-02-12,6.53,12,78.36,2
24_PALPERROTH_4787,24,4787,Appleton Special Gold Rum,1.75L,11567,CAMPARI AMERICA            ,12621,2024-10-16,2024-10-27,2024-11-03,2024-12-07,15.03,6,90.18,1
79_BALLYMENA_5489,79,5489,DeKuyper Hot Damn Cinnamon,750mL,12546,JIM BEAM BRANDS COMPANY    ,13325,2024-12-02,2024-12-06,2024-12-13,2025-01-23,7.57,11,83.27,1
14_BROMWICH_5232,14,5232,DeKuyper Buttershots Schnaps,1.75L,12546,JIM BEAM BRANDS COMPANY    ,11211,2024-07-15,2024-07-20,2024-07-25,2024-08-26,10.71,6,64.26,1
40_BULLMAR_6570,40,6570,Kendall Jackson Chard Vt RSV,750mL,10000,MAJESTIC FINE WINES        ,12794,2024-10-27,2024-11-01,2024-11-12,2024-12-20,6.77,23,155.71,2
52_GRAYCOTT_8345,52,8345,R M Woodbridge Cab Svgn Cal,750mL,1392,CONSTELLATION BRANDS INC   ,10986,2024-06-30,2024-07-08,2024-07-17,2024-08-27,3.37,12,40.44,2
50_MOUNTMEND_41213,50,41213,A to Z Pnt Nr Ore,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,11560,2024-08-08,2024-08-17,2024-08-27,2024-10-03,12.07,47,567.29,2
30_CULCHETH_38546,30,38546,Mark West Pnt Nr Sonoma,750mL,1392,CONSTELLATION BRANDS INC   ,10394,2024-05-26,2024-06-02,2024-06-09,2024-07-20,5.06,24,121.44,2
69_MOUNTMEND_15355,69,15355,Decoy Duckhorn Chard Sonoma,750mL,4425,MARTIGNETTI COMPANIES,13652,2024-12-23,2024-12-26,2025-01-09,2025-02-18,9.12,12,109.44,2
59_CLAETHORPES_2465,59,2465,Crown Royal Mini,50mL,3960,DIAGEO NORTH AMERICA INC   ,13392,2024-12-07,2024-12-16,2024-12-22,2025-01-21,2.15,59,126.85,1
48_NORFOLK_2956,48,2956,Vat 69 Gold,1.75L,3960,DIAGEO NORTH AMERICA INC   ,11300,2024-07-21,2024-07-29,2024-08-03,2024-09-14,10.71,12,128.52,1
60_IRRAGIN_6234,60,6234,C Y Toro Front Cab/Merlot,1.5L,516,BANFI PRODUCTS CORP        ,10274,2024-05-18,2024-05-27,2024-06-05,2024-07-09,4.54,1,4.54,2
44_PORTHCRAWL_7282,44,7282,Colombo Marsala Sweet,750mL,9552,M S WALKER INC             ,13138,2024-11-20,2024-11-29,2024-12-09,2025-01-21,6.12,12,73.44,2
7_STANMORE_36558,7,36558,Cruz Garcia Real Sangria Re,1.5L,8320,SHAW ROSS INT L IMP LTD    ,11618,2024-08-11,2024-08-16,2024-08-25,2024-10-03,6.66,5,33.3,2
15_WANBORNE_42948,15,42948,Root 1 Cab Svgn,750mL,7153,PINE STATE TRADING CO      ,11437,2024-07-31,2024-08-12,2024-08-17,2024-09-22,6.84,3,20.52,2
19_WINTERVALE_3329,19,3329,Seagrams Extra Smooth Vodka,1.75L,9165,ULTRA BEVERAGE COMPANY LLP ,12378,2024-09-28,2024-10-06,2024-10-15,2024-11-21,10.84,41,444.44,1
69_MOUNTMEND_1394,69,1394,Makers Mark,375mL,12546,JIM BEAM BRANDS COMPANY    ,12134,2024-09-16,2024-09-22,2024-09-29,2024-11-07,12.68,12,152.16,1
28_LARNWICK_8590,28,8590,Arrow Peppermint Schnapps,750mL,8352,LUXCO INC                  ,9263,2024-03-09,2024-03-14,2024-03-27,2024-05-05,5.07,12,60.84,1
31_HORNSEY_31454,31,31454,Foxhorn SE Chard Australia,1.5L,9815,WINE GROUP INC             ,9045,2024-02-22,2024-03-03,2024-03-13,2024-04-08,4.79,6,28.74,2
72_HARDERSFIELD_7917,72,7917,Tooters Ala-Bama Slama 15 Pk,375mL,5270,MANGO BOTTLING INC         ,10207,2024-05-13,2024-05-19,2024-05-31,2024-06-29,6.92,12,83.04,1
39_EASTHALLOW_8068,39,8068,Absolut 80 Proof,1.75L,17035,PERNOD RICARD USA          ,10772,2024-06-21,2024-06-30,2024-07-07,2024-08-20,18.24,50,912.0,1
48_NORFOLK_37313,48,37313,Salmon Run NY Rsl,750mL,10754,PERFECTA WINES             ,10524,2024-06-03,2024-06-09,2024-06-14,2024-07-29,6.75,12,81.0,2
74_PAENTMARWY_12901,74,12901,Madria Sangria,1.5L,3252,E & J GALLO WINERY         ,10500,2024-06-02,2024-06-10,2024-06-16,2024-07-30,5.19,18,93.42,2
60_IRRAGIN_20921,60,20921,Penfolds Bin 9 Cab Svgn,750mL,4425,MARTIGNETTI COMPANIES,12848,2024-10-31,2024-11-11,2024-11-20,2024-12-21,11.68,6,70.08,2
39_EASTHALLOW_3243,39,3243,Burnetts Vodka,1.75L,3924,HEAVEN HILL DISTILLERIES   ,10937,2024-06-27,2024-07-04,2024-07-19,2024-08-22,8.26,4,33.04,1
16_LUNDY_36771,16,36771,Yellow Tail Merlot Ausl,1.5L,4425,MARTIGNETTI COMPANIES,11166,2024-07-12,2024-07-22,2024-07-29,2024-09-10,5.97,6,35.82,2
42_BLACK HOLLOW_35914,42,35914,Stone Cellars Chard,1.5L,9819,TREASURY WINE ESTATES      ,9227,2024-03-06,2024-03-17,2024-03-21,2024-04-30,5.51,4,22.04,2
68_SOLARIS_6600,68,6600,Patron Roca Reposado Tequila,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,13462,2024-12-11,2024-12-23,2024-12-27,2025-01-28,57.96,6,347.76,1
1_HARDERSFIELD_3040,1,3040,Tito's Handmade Vodka,Liter,4425,MARTIGNETTI COMPANIES,11614,2024-08-11,2024-08-17,2024-08-22,2024-09-22,16.54,23,380.42,1
50_MOUNTMEND_8473,50,8473,1800 Silver Tequila,1.75L,7245,PROXIMO SPIRITS INC.       ,9499,2024-03-24,2024-03-30,2024-04-04,2024-05-09,24.44,6,146.64,1
4_EANVERNESS_3650,4,3650,Patron Silver Tequila,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,10309,2024-05-19,2024-05-23,2024-06-07,2024-07-05,33.81,60,2028.6,1
38_GOULCREST_2030,38,2030,Glen Moray 12 Yr Scotch,750mL,7153,PINE STATE TRADING CO      ,9647,2024-04-04,2024-04-13,2024-04-25,2024-05-24,23.48,4,93.92,1
38_GOULCREST_2854,38,2854,Talisker 10-Yr Single Malt,750mL,3960,DIAGEO NORTH AMERICA INC   ,13392,2024-12-07,2024-12-15,2024-12-22,2025-01-21,38.45,8,307.6,1
50_MOUNTMEND_5921,50,5921,RumChata Liqueur,750mL,6213,MHW LTD                    ,12916,2024-11-04,2024-11-10,2024-11-20,2025-01-01,14.81,2,29.62,1
56_BEGGAR'S HOLE_3040,56,3040,Tito's Handmade Vodka,Liter,4425,MARTIGNETTI COMPANIES,8726,2024-02-01,2024-02-10,2024-02-17,2024-03-24,16.54,7,115.78,1
49_GARIGILL_7994,49,7994,Stock Italian Sweet Vermouth,1.5L,8352,LUXCO INC                  ,12093,2024-09-14,2024-09-22,2024-10-04,2024-11-01,7.93,5,39.65,1
11_CARDEND_27159,11,27159,Ch du Moulin Entre-Deux-Mers,750mL,10754,PERFECTA WINES             ,12643,2024-10-17,2024-10-24,2024-11-04,2024-12-10,7.58,12,90.96,2
50_MOUNTMEND_3278,50,3278,Gordons London Dry,750mL,3960,DIAGEO NORTH AMERICA INC   ,9302,2024-03-11,2024-03-18,2024-03-28,2024-04-30,5.79,12,69.48,1
25_CAERSHIRE_5364,25,5364,Kahlua,1.75L,17035,PERNOD RICARD USA          ,9840,2024-04-18,2024-04-27,2024-05-05,2024-06-06,23.07,4,92.28,1
1_HARDERSFIELD_23712,1,23712,Bell'Agio Chianti Flask,750mL,516,BANFI PRODUCTS CORP        ,12255,2024-09-23,2024-10-01,2024-10-03,2024-11-03,6.8,12,81.6,2
81_PEMBROKE_5232,81,5232,DeKuyper Buttershots Schnaps,1.75L,12546,JIM BEAM BRANDS COMPANY    ,13056,2024-11-14,2024-11-23,2024-11-28,2025-01-15,10.71,3,32.13,1
67_EANVERNESS_8704,67,8704,Beringer Chard Napa Vly,750mL,9819,TREASURY WINE ESTATES      ,11897,2024-08-31,2024-09-07,2024-09-14,2024-10-13,8.66,12,103.92,2
76_DONCASTER_46447,76,46447,Gascon Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,9958,2024-04-26,2024-05-02,2024-05-12,2024-06-20,6.12,11,67.32,2
58_HARTLEPOOL_3970,58,3970,El Toro Gold,750mL,660,SAZERAC NORTH AMERICA INC. ,11599,2024-08-10,2024-08-16,2024-08-23,2024-09-23,6.78,12,81.36,1
73_DONCASTER_3769,73,3769,Jenkins Vodka,1.75L,9552,M S WALKER INC             ,12560,2024-10-11,2024-10-18,2024-10-25,2024-12-07,7.02,4,28.08,1
22_SHARNWICK_1178,22,1178,Evan Williams Black Label B,750mL,3924,HEAVEN HILL DISTILLERIES   ,8710,2024-01-31,2024-02-12,2024-02-17,2024-03-25,7.83,12,93.96,1
73_DONCASTER_21750,73,21750,Santos Sangria,1.5L,10754,PERFECTA WINES             ,8594,2024-01-22,2024-01-29,2024-02-07,2024-03-16,6.84,7,47.88,2
44_PORTHCRAWL_43877,44,43877,Duckhorn Svgn Bl Napa,750mL,4425,MARTIGNETTI COMPANIES,11166,2024-07-12,2024-07-18,2024-07-29,2024-09-10,17.64,12,211.68,2
32_MOUNTMEND_31489,32,31489,Barefoot Chard Cal,1.5L,3252,E & J GALLO WINERY         ,10396,2024-05-26,2024-06-01,2024-06-10,2024-07-10,5.71,5,28.55,2
23_ARBINGTON_1271,23,1271,Jeffersons Reserve Bourbon,750mL,1485,CASTLE BRANDS CORP.        ,10615,2024-06-10,2024-06-14,2024-06-25,2024-07-26,37.59,3,112.77,1
11_CARDEND_3617,11,3617,Olmeca Altos Reposado,750mL,17035,PERNOD RICARD USA          ,11783,2024-08-23,2024-09-01,2024-09-08,2024-10-16,15.82,6,94.92,1
76_DONCASTER_2585,76,2585,Jameson Irish Whiskey,750mL,17035,PERNOD RICARD USA          ,8507,2024-01-17,2024-01-26,2024-02-06,2024-03-09,16.42,12,197.04,1
73_DONCASTER_7353,73,7353,1800 Ultimate Peach Margrita,1.75L,7245,PROXIMO SPIRITS INC.       ,11514,2024-08-05,2024-08-09,2024-08-22,2024-09-21,12.02,6,72.12,1
75_BARNCOMBE_3238,75,3238,Hendrick's Gin,750mL,3664,WILLIAM GRANT & SONS INC   ,13538,2024-12-15,2024-12-22,2024-12-31,2025-02-08,22.83,12,273.96,1
2_ASHBORNE_2426,2,2426,The Glenlivet 15Yr FrenchOak,750mL,17035,PERNOD RICARD USA          ,9440,2024-03-21,2024-03-28,2024-04-10,2024-05-17,41.59,6,249.54,1
51_ABERDEEN_16843,51,16843,Barefoot Cellars Red Moscato,750mL,3252,E & J GALLO WINERY         ,13358,2024-12-05,2024-12-14,2024-12-21,2025-02-01,3.44,12,41.28,2
32_MOUNTMEND_31454,32,31454,Foxhorn SE Chard Australia,1.5L,9815,WINE GROUP INC             ,11605,2024-08-10,2024-08-15,2024-08-26,2024-10-02,4.79,6,28.74,2
66_EANVERNESS_22448,66,22448,Jam Cab Svgn,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12142,2024-09-16,2024-09-22,2024-09-27,2024-10-28,13.99,12,167.88,2
1_HARDERSFIELD_16843,1,16843,Barefoot Cellars Red Moscato,750mL,3252,E & J GALLO WINERY         ,8438,2024-01-12,2024-01-22,2024-01-25,2024-03-12,3.44,12,41.28,2
76_DONCASTER_33149,76,33149,Alamos Ridge Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,9751,2024-04-12,2024-04-21,2024-04-28,2024-05-30,4.79,38,182.02,2
22_SHARNWICK_8023,22,8023,DeKuyper Triple Sec,750mL,12546,JIM BEAM BRANDS COMPANY    ,10820,2024-06-24,2024-06-27,2024-07-10,2024-08-07,3.28,12,39.36,1
31_HORNSEY_4634,31,4634,Gold Crown Wh Rum,1.75L,9552,M S WALKER INC             ,13059,2024-11-14,2024-11-25,2024-11-29,2025-01-05,8.52,6,51.12,1
34_PITMERDEN_39410,34,39410,Mirassou Cab Svgn Cal,750mL,3252,E & J GALLO WINERY         ,10293,2024-05-19,2024-05-25,2024-06-06,2024-07-11,6.12,10,61.2,2
66_EANVERNESS_19357,66,19357,Kendall Jackson Vntnr Rsv Ch,375mL,10000,MAJESTIC FINE WINES        ,9837,2024-04-18,2024-04-27,2024-05-05,2024-06-02,3.92,11,43.12,2
44_PORTHCRAWL_1355,44,1355,Knob Creek Bourbon,50mL,12546,JIM BEAM BRANDS COMPANY    ,12469,2024-10-05,2024-10-13,2024-10-21,2024-11-28,2.59,6,15.54,1
23_ARBINGTON_3614,23,3614,Finlandia Vodka,1.75L,1128,BROWN-FORMAN CORP          ,12517,2024-10-09,2024-10-21,2024-10-27,2024-12-11,15.99,6,95.94,1
13_TARMSWORTH_24325,13,24325,La Crema Chard Sonoma Cst,750mL,10000,MAJESTIC FINE WINES        ,10009,2024-04-29,2024-05-04,2024-05-16,2024-06-23,10.88,12,130.56,2
63_SWORDBREAK_3802,63,3802,Three Olives Vodka,1.75L,7245,PROXIMO SPIRITS INC.       ,9073,2024-02-24,2024-03-01,2024-03-13,2024-04-19,13.43,13,174.59,1
5_SUTTON_4262,5,4262,Capt Morgan Spiced Rum,750mL,3960,DIAGEO NORTH AMERICA INC   ,13017,2024-11-11,2024-11-18,2024-11-29,2024-12-25,11.19,12,134.28,1
67_EANVERNESS_743,67,743,Angels Envy Whiskey,750mL,480,BACARDI USA INC            ,11341,2024-07-25,2024-08-04,2024-08-11,2024-09-15,36.5,4,146.0,1
37_PAETHSMOUTH_8694,37,8694,Skinnygirl Cosmopolitan,750mL,12546,JIM BEAM BRANDS COMPANY    ,13557,2024-12-18,2024-12-29,2025-01-04,2025-02-17,7.99,12,95.88,1
38_GOULCREST_5655,38,5655,Jose Cuervo Lite Wh Peach,1.75L,7245,PROXIMO SPIRITS INC.       ,9977,2024-04-27,2024-05-05,2024-05-17,2024-06-23,8.79,6,52.74,1
27_MOUNTMEND_8628,27,8628,Jadot Macon Villages Blanc,750mL,4692,KOBRAND CORPORATION        ,8693,2024-01-29,2024-02-02,2024-02-15,2024-03-16,5.95,12,71.4,2
38_GOULCREST_3577,38,3577,Effen Black Cherry & Vanilla,750mL,12546,JIM BEAM BRANDS COMPANY    ,13056,2024-11-14,2024-11-22,2024-11-28,2025-01-15,19.08,6,114.48,1
74_PAENTMARWY_7077,74,7077,Smirnoff Strawberry Vodka,50mL,3960,DIAGEO NORTH AMERICA INC   ,13320,2024-12-02,2024-12-09,2024-12-19,2025-01-13,0.74,240,177.6,1
10_HORNSEY_2722,10,2722,J & B Rare,750mL,3960,DIAGEO NORTH AMERICA INC   ,12676,2024-10-19,2024-10-27,2024-11-06,2024-12-05,17.59,12,211.08,1
38_GOULCREST_3329,38,3329,Seagrams Extra Smooth Vodka,1.75L,9165,ULTRA BEVERAGE COMPANY LLP ,11898,2024-08-31,2024-09-06,2024-09-17,2024-10-26,10.84,5,54.2,1
35_HALIVAARA_3776,35,3776,Jose Cuervo Especial Silver,1.75L,7245,PROXIMO SPIRITS INC.       ,11016,2024-07-01,2024-07-05,2024-07-12,2024-08-21,18.56,5,92.8,1
9_BLACKPOOL_6269,9,6269,Sutter Home Cab Svgn,1.5L,8892,TRINCHERO FAMILY ESTATES   ,9716,2024-04-08,2024-04-11,2024-04-25,2024-06-02,5.37,6,32.22,2
50_MOUNTMEND_6682,50,6682,R M Woodbridge Chard Cal,1.5L,1392,CONSTELLATION BRANDS INC   ,13121,2024-11-18,2024-11-26,2024-12-01,2024-12-29,6.03,24,144.72,2
10_HORNSEY_34905,10,34905,Smoking Loon Merlot,750mL,9552,M S WALKER INC             ,10769,2024-06-21,2024-06-29,2024-07-04,2024-08-14,4.41,36,158.76,2
4_EANVERNESS_16327,4,16327,Black Box Merlot,500mL,1392,CONSTELLATION BRANDS INC   ,12182,2024-09-20,2024-09-26,2024-10-09,2024-11-18,2.61,12,31.32,2
34_PITMERDEN_12110,34,12110,La Crema Chardonnay Monterey,750mL,10000,MAJESTIC FINE WINES        ,10299,2024-05-19,2024-05-24,2024-05-31,2024-07-17,10.45,12,125.4,2
67_EANVERNESS_4225,67,4225,Goslings Black Seal Bermuda,1.75L,1485,CASTLE BRANDS CORP.        ,10715,2024-06-17,2024-06-21,2024-07-05,2024-08-06,18.37,4,73.48,1
70_KELD_26827,70,26827,Cavit Merlot Trentino,1.5L,6785,PALM BAY INTERNATIONAL INC ,13382,2024-12-06,2024-12-16,2024-12-26,2025-01-27,6.89,6,41.34,2
44_PORTHCRAWL_1883,44,1883,Seagrams 7 Crown,1.75L,3960,DIAGEO NORTH AMERICA INC   ,13017,2024-11-11,2024-11-15,2024-11-29,2024-12-25,13.23,6,79.38,1
58_HARTLEPOOL_4283,58,4283,Hochstadter's Slow and Low,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,12737,2024-10-23,2024-11-01,2024-11-07,2024-12-22,13.84,6,83.04,1
73_DONCASTER_4382,73,4382,Admiral Nelson Spiced Rum,1.75L,3924,HEAVEN HILL DISTILLERIES   ,8985,2024-02-18,2024-02-24,2024-03-08,2024-04-05,10.44,5,52.2,1
69_MOUNTMEND_25623,69,25623,Forest Glen Merlot Cal,750mL,4425,MARTIGNETTI COMPANIES,8696,2024-01-29,2024-02-01,2024-02-14,2024-03-25,5.44,12,65.28,2
14_BROMWICH_23143,14,23143,Bogle Chard,750mL,4425,MARTIGNETTI COMPANIES,10384,2024-05-25,2024-05-30,2024-06-07,2024-07-13,4.65,12,55.8,2
23_ARBINGTON_3893,23,3893,Zhenka 80 Proof,1.75L,9552,M S WALKER INC             ,9877,2024-04-20,2024-04-28,2024-05-10,2024-06-07,7.93,5,39.65,1
1_HARDERSFIELD_8485,1,8485,Gozio Amaretto,750mL,1485,CASTLE BRANDS CORP.        ,12467,2024-10-05,2024-10-12,2024-10-17,2024-11-18,13.23,6,79.38,1
38_GOULCREST_27854,38,27854,F Coppola Black Label Claret,750mL,2000,SOUTHERN WINE & SPIRITS NE ,13586,2024-12-19,2024-12-30,2025-01-03,2025-02-17,10.2,12,122.4,2
76_DONCASTER_40483,76,40483,Drylands Svgn Bl Marlboro,750mL,1392,CONSTELLATION BRANDS INC   ,11071,2024-07-05,2024-07-14,2024-07-18,2024-09-03,10.2,6,61.2,2
27_MOUNTMEND_3102,27,3102,Smirnoff Traveler,1.75L,3960,DIAGEO NORTH AMERICA INC   ,10936,2024-06-27,2024-07-07,2024-07-16,2024-08-13,12.94,10,129.4,1
34_PITMERDEN_3915,34,3915,Sauza Silver Tequila,750mL,12546,JIM BEAM BRANDS COMPANY    ,13557,2024-12-18,2024-12-26,2025-01-04,2025-02-17,9.48,8,75.84,1
58_HARTLEPOOL_1278,58,1278,Jim Beam Black,1.75L,12546,JIM BEAM BRANDS COMPANY    ,12028,2024-09-09,2024-09-13,2024-09-21,2024-11-03,26.71,6,160.26,1
74_PAENTMARWY_11149,74,11149,Napa Cellars Svgn Bl,750mL,8892,TRINCHERO FAMILY ESTATES   ,10018,2024-04-29,2024-05-04,2024-05-12,2024-06-13,11.76,11,129.36,2
32_MOUNTMEND_3970,32,3970,El Toro Gold,750mL,660,SAZERAC NORTH AMERICA INC. ,9124,2024-02-28,2024-03-09,2024-03-22,2024-04-15,6.78,12,81.36,1
6_GOULCREST_13395,6,13395,Debauchery Svgn Bl,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,11788,2024-08-23,2024-08-31,2024-09-10,2024-10-20,9.2,12,110.4,2
7_STANMORE_8068,7,8068,Absolut 80 Proof,1.75L,17035,PERNOD RICARD USA          ,11250,2024-07-18,2024-07-26,2024-08-08,2024-09-08,18.24,37,674.88,1
67_EANVERNESS_24014,67,24014,Au Contraire Chard RRV,750mL,6785,PALM BAY INTERNATIONAL INC ,10211,2024-05-13,2024-05-16,2024-05-29,2024-07-03,9.08,84,762.72,2
34_PITMERDEN_4722,34,4722,Remy Martin VSOP Cognac,750mL,7239,REMY COINTREAU USA INC     ,12362,2024-09-27,2024-10-04,2024-10-14,2024-11-19,27.77,12,333.24,1
8_ALNERWICK_19356,8,19356,C Y Toro Marques Cs Cab Svgn,750mL,516,BANFI PRODUCTS CORP        ,11342,2024-07-25,2024-08-04,2024-08-16,2024-09-10,12.25,6,73.5,2
63_SWORDBREAK_34905,63,34905,Smoking Loon Merlot,750mL,9552,M S WALKER INC             ,10769,2024-06-21,2024-06-28,2024-07-04,2024-08-14,4.41,12,52.92,2
28_LARNWICK_1883,28,1883,Seagrams 7 Crown,1.75L,3960,DIAGEO NORTH AMERICA INC   ,12748,2024-10-25,2024-11-02,2024-11-09,2024-12-22,13.23,5,66.15,1
64_CESTERFIELD_36511,64,36511,Yalumba Y Series Viognier,750mL,9552,M S WALKER INC             ,10972,2024-06-29,2024-07-05,2024-07-13,2024-08-21,7.94,12,95.28,2
49_GARIGILL_36770,49,36770,Yellow Tail Cab Svgn Ausl,1.5L,4425,MARTIGNETTI COMPANIES,11368,2024-07-26,2024-08-01,2024-08-16,2024-09-10,6.13,5,30.65,2
61_AETHELNEY_26818,61,26818,Ravenswood Znfdl Napa,750mL,1392,CONSTELLATION BRANDS INC   ,8419,2024-01-11,2024-01-22,2024-01-30,2024-03-01,10.45,12,125.4,2
39_EASTHALLOW_27813,39,27813,Warre's Warrior Port,750mL,1587,VINEYARD BRANDS INC        ,8430,2024-01-11,2024-01-19,2024-02-02,2024-03-07,9.45,2,18.9,2
