InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
73_DONCASTER_8512,73,8512,Baileys Irish Cream,750mL,16,319.84,19.99,2024-04-17,750.0,1,12.6,3960,DIAGEO NORTH AMERICA INC   
72_HARDERSFIELD_46830,72,46830,Pacific Rim Sweet Rsl,750mL,2,17.98,8.99,2024-11-10,750.0,2,0.22,9165,ULTRA BEVERAGE COMPANY LLP 
52_GRAYCOTT_6585,52,6585,Kijafa Cherry,750mL,1,7.99,7.99,2024-03-22,750.0,2,0.11,6213,MHW LTD                    
66_EANVERNESS_39348,66,39348,Sterling Vintners Cltn Pnt N,750mL,1,10.99,10.99,2024-02-10,750.0,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
50_MOUNTMEND_4280,50,4280,Capt Morgan Parrot Bay Coco,1.75L,1,23.99,23.99,2024-06-10,1750.0,1,1.84,3960,DIAGEO NORTH AMERICA INC   
69_MOUNTMEND_5391,69,5391,Kamora Coffee,1.75L,1,16.99,16.99,2024-03-09,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
67_EANVERNESS_415,67,415,Jose Cuervo Especial,Liter,1,20.99,20.99,2024-07-30,1000.0,1,1.05,7245,PROXIMO SPIRITS INC.       
6_GOULCREST_35490,6,35490,Sierra Cantabria Rioja Tint,750mL,1,13.99,13.99,2024-03-17,750.0,2,0.11,9552,M S WALKER INC             
60_IRRAGIN_8379,60,8379,Wild Turkey 101,375mL,2,23.98,11.99,2024-04-16,375.0,1,0.79,11567,CAMPARI AMERICA            
43_WOLFORD_3310,43,3310,Pinnacle Vodka,375mL,2,13.98,6.99,2024-03-25,375.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
73_DONCASTER_3643,73,3643,Caldwells Vodka,1.75L,2,18.98,9.49,2024-09-23,1750.0,1,3.67,9552,M S WALKER INC             
45_VERITAS_523,45,523,Castello Del Poggio Moscato,750mL,1,9.99,9.99,2024-11-05,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
6_GOULCREST_21985,6,21985,Menage a Trois Midnight,750mL,1,10.99,10.99,2024-08-15,750.0,2,0.11,8892,TRINCHERO FAMILY ESTATES   
49_GARIGILL_3253,49,3253,Gilbeys London Dry,1.75L,1,12.49,12.49,2024-04-05,1750.0,1,1.84,12546,JIM BEAM BRANDS COMPANY    
53_HILLFAR_28579,53,28579,R M Woodbridge Merlot Cal,750mL,1,7.99,7.99,2024-01-07,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
64_CESTERFIELD_3827,64,3827,Popov Vodka,1.75L,1,12.99,12.99,2024-06-15,1750.0,1,1.84,3960,DIAGEO NORTH AMERICA INC   
22_SHARNWICK_5339,22,5339,Drambuie,50mL,1,3.29,3.29,2024-09-04,50.0,1,0.05,3664,WILLIAM GRANT & SONS INC   
15_WANBORNE_4829,15,4829,Mr Boston Blackberry Brandy,1.75L,2,27.98,13.99,2024-12-26,1750.0,1,3.67,660,SAZERAC NORTH AMERICA INC. 
34_PITMERDEN_8448,34,8448,Cruzan Aged Dark Rum,750mL,1,10.99,10.99,2024-04-02,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
61_AETHELNEY_36750,61,36750,Big House Cardinal Bst Znfdl,750mL,1,6.99,6.99,2024-09-23,750.0,2,0.11,9815,WINE GROUP INC             
21_BALERNO_25696,21,25696,Bonny Doon Vin Gris de Cigar,750mL,4,35.96,8.99,2024-04-15,750.0,2,0.45,4425,MARTIGNETTI COMPANIES
41_LARNWICK_22007,41,22007,Schmitt Sohne Auslese Michls,750mL,1,15.99,15.99,2024-06-21,750.0,2,0.11,9552,M S WALKER INC             
38_GOULCREST_45576,38,45576,Pacifico Sur Cab Svgn Curico,750mL,2,12.58,6.29,2024-01-23,750.0,2,0.22,90017,THE IMPORTED GRAPE LLC     
75_BARNCOMBE_10723,75,10723,R M Woodbridge Chard,1.5L,2,19.98,9.99,2024-09-01,1500.0,2,0.45,1392,CONSTELLATION BRANDS INC   
76_DONCASTER_25777,76,25777,Ch Bonnet Red,750mL,1,14.99,14.99,2024-11-22,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
50_MOUNTMEND_5103,50,5103,Fireball Cinnamon Whisky,1.75L,8,199.92,24.99,2024-11-26,1750.0,1,14.7,8004,SAZERAC CO INC             
32_MOUNTMEND_8135,32,8135,Choco Lat Liqueur,750mL,2,21.98,10.99,2024-12-20,750.0,1,1.57,9552,M S WALKER INC             
34_PITMERDEN_8819,34,8819,Leroux Blackberry Brandy,750mL,2,13.98,6.99,2024-12-30,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
34_PITMERDEN_28147,34,28147,Kris Pnt Grigio Alto Adige,750mL,2,23.98,11.99,2024-10-10,750.0,2,0.22,2000,SOUTHERN WINE & SPIRITS NE 
7_STANMORE_8978,7,8978,Riunite Lambrusco,3L,1,16.99,16.99,2024-12-05,3000.0,2,0.45,516,BANFI PRODUCTS CORP        
38_GOULCREST_42678,38,42678,Fish Eye Shiraz,750mL,2,9.98,4.99,2024-09-07,750.0,2,0.22,9815,WINE GROUP INC             
72_HARDERSFIELD_19896,72,19896,Masi Soave 2012 Classico,750mL,2,11.98,5.99,2024-04-11,750.0,2,0.22,4692,KOBRAND CORPORATION        
71_CLARCTON_41034,71,41034,Menage a Trois Red,750mL,3,23.97,7.99,2024-04-21,750.0,2,0.34,8892,TRINCHERO FAMILY ESTATES   
19_WINTERVALE_2932,19,2932,Jameson Black Barrel,750mL,1,31.99,31.99,2024-01-29,750.0,1,0.79,17035,PERNOD RICARD USA          
1_HARDERSFIELD_36770,1,36770,Yellow Tail Cab Svgn Ausl,1.5L,8,71.6,8.95,2024-06-26,1500.0,2,1.8,4425,MARTIGNETTI COMPANIES
20_BREDWARDINE_32908,20,32908,Sterling Vintners Cltn Merlo,750mL,1,9.95,9.95,2024-10-10,750.0,2,0.11,1590,DIAGEO CHATEAU ESTATE WINES
32_MOUNTMEND_3788,32,3788,Patron Silver Tequila,375mL,2,55.98,27.99,2024-06-30,375.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
50_MOUNTMEND_34947,50,34947,M Chiarlo Moscato D'Asti Ni,375mL,1,9.49,9.49,2024-11-19,375.0,2,0.06,4692,KOBRAND CORPORATION        
6_GOULCREST_40096,6,40096,Black Box Cab Svgn,3L,3,56.97,18.99,2024-08-06,3000.0,2,1.35,1392,CONSTELLATION BRANDS INC   
58_HARTLEPOOL_9145,58,9145,Smirnoff Kissed Caramel,50mL,6,5.94,0.99,2024-11-10,50.0,1,0.32,3960,DIAGEO NORTH AMERICA INC   
70_KELD_19507,70,19507,Geyser Peak Svgn Bl,750mL,2,17.98,8.99,2024-09-01,750.0,2,0.22,2000,SOUTHERN WINE & SPIRITS NE 
25_CAERSHIRE_8258,25,8258,Campari,750mL,1,29.99,29.99,2024-10-10,750.0,1,0.79,11567,CAMPARI AMERICA            
68_SOLARIS_3123,68,3123,Booths London Dry Gin,1.75L,2,29.98,14.99,2024-07-21,1750.0,1,3.67,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_7936,1,7936,Bayou Spiced Rum,50mL,4,3.96,0.99,2024-10-09,50.0,1,0.21,8664,"STOLI GROUP,(USA) LLC      "
29_AYLESBURY_3879,29,3879,Smirnoff 80 Proof Traveler,750mL,1,10.99,10.99,2024-06-04,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
10_HORNSEY_17865,10,17865,Ch St Jean Pnt Nr,750mL,1,11.99,11.99,2024-07-07,750.0,2,0.11,9819,TREASURY WINE ESTATES      
47_PELLA'S WISH_25603,47,25603,Verrazzano Chianti Clsc,750mL,1,17.99,17.99,2024-01-01,750.0,2,0.11,6785,PALM BAY INTERNATIONAL INC 
73_DONCASTER_17188,73,17188,The Messenger Telegram Red 1,750mL,1,18.99,18.99,2024-08-11,750.0,2,0.11,10754,PERFECTA WINES             
78_EASTHAVEN_5018,78,5018,E&J Apple Brandy,50mL,4,3.96,0.99,2024-12-24,50.0,1,0.21,3252,E & J GALLO WINERY         
79_BALLYMENA_7993,79,7993,Stock Italian X Dry Vermouth,750mL,1,6.49,6.49,2024-03-18,750.0,1,0.79,8352,LUXCO INC                  
17_OLDHAM_4218,17,4218,Sailor Jerry Spiced Navy Rum,750mL,1,16.99,16.99,2024-07-20,750.0,1,0.79,3664,WILLIAM GRANT & SONS INC   
55_DRY GULCH_43820,55,43820,Little Black Dress Merlot,750mL,1,10.99,10.99,2024-12-11,750.0,2,0.11,516,BANFI PRODUCTS CORP        
30_CULCHETH_7680,30,7680,Viniq Shimmery Glow,750mL,1,17.99,17.99,2024-10-07,750.0,1,0.79,3252,E & J GALLO WINERY         
73_DONCASTER_3279,73,3279,Double Cross Vodka,750mL,2,65.98,32.99,2024-09-22,750.0,1,1.57,6213,MHW LTD                    
41_LARNWICK_8444,41,8444,Tres Agaves Blanco Tequila,750mL,1,25.99,25.99,2024-09-24,750.0,1,0.79,8892,TRINCHERO FAMILY ESTATES   
72_HARDERSFIELD_5587,72,5587,Jose Cuervo Golden Margarita,1.75L,4,71.96,17.99,2024-04-16,1750.0,1,7.35,7245,PROXIMO SPIRITS INC.       
9_BLACKPOOL_1379,9,1379,Jim Beam Traveler,750mL,2,29.98,14.99,2024-09-15,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
13_TARMSWORTH_3608,13,3608,Smirnoff Orange Vodka,50mL,1,0.99,0.99,2024-08-25,50.0,1,0.05,3960,DIAGEO NORTH AMERICA INC   
39_EASTHALLOW_5462,39,5462,Barenjager Honey Liqueur,750mL,1,19.99,19.99,2024-08-16,750.0,1,0.79,6355,NICHE W & S                
21_BALERNO_34393,21,34393,Valckenberg Gewurz Pfalz,750mL,2,23.98,11.99,2024-03-26,750.0,2,0.22,10754,PERFECTA WINES             
62_KILMARNOCK_8517,62,8517,Baileys Salted Caramel,750mL,2,39.98,19.99,2024-12-31,750.0,1,1.57,3960,DIAGEO NORTH AMERICA INC   
60_IRRAGIN_4222,60,4222,Bacardi Gold Rum,750mL,1,11.99,11.99,2024-03-06,750.0,1,0.79,480,BACARDI USA INC            
54_GUTHRAM_3818,54,3818,Cabo Wabo Blanco Tequila,750mL,1,29.99,29.99,2024-10-27,750.0,1,0.79,11567,CAMPARI AMERICA            
73_DONCASTER_5378,73,5378,Galliano L'Autentico Liqueur,750mL,1,25.99,25.99,2024-03-06,750.0,1,0.79,6213,MHW LTD                    
34_PITMERDEN_2776,34,2776,Brenne French Sng Mlt Whisky,750mL,1,41.99,41.99,2024-04-29,750.0,1,0.79,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_46458,1,46458,Layer Cake Barosa Shiraz,750mL,1,11.95,11.95,2024-04-19,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
10_HORNSEY_11828,10,11828,Cupcake Svgn Bl,750mL,3,20.97,6.99,2024-07-03,750.0,2,0.34,9815,WINE GROUP INC             
6_GOULCREST_2127,6,2127,Canadian Ltd,1.75L,2,20.98,10.49,2024-10-02,1750.0,1,3.67,660,SAZERAC NORTH AMERICA INC. 
67_EANVERNESS_2155,67,2155,McClelland Islay Single Malt,1.75L,2,71.98,35.99,2024-11-25,1750.0,1,3.67,12546,JIM BEAM BRANDS COMPANY    
60_IRRAGIN_2952,60,2952,Old Bushmills,750mL,2,49.98,24.99,2024-09-23,750.0,1,1.57,7245,PROXIMO SPIRITS INC.       
67_EANVERNESS_8238,67,8238,Suerte Blanco Tequila,750mL,1,35.99,35.99,2024-08-24,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
7_STANMORE_3637,7,3637,Zhenka Vodka Plastic,750mL,1,5.29,5.29,2024-05-08,750.0,1,0.79,9552,M S WALKER INC             
68_SOLARIS_4241,68,4241,Capt Morgan Spiced Rum,50mL,3,5.97,1.99,2024-04-25,50.0,1,0.16,3960,DIAGEO NORTH AMERICA INC   
6_GOULCREST_8472,6,8472,1800 Silver Tequila,750mL,4,107.96,26.99,2024-10-13,750.0,1,3.15,7245,PROXIMO SPIRITS INC.       
15_WANBORNE_18109,15,18109,Clos du Bois Unoaked Chard,750mL,12,77.88,6.49,2024-01-29,750.0,2,1.35,1392,CONSTELLATION BRANDS INC   
23_ARBINGTON_25158,23,25158,M Lynch Bordeaux Rouge Medoc,750mL,1,14.99,14.99,2024-09-27,750.0,2,0.11,10754,PERFECTA WINES             
73_DONCASTER_44106,73,44106,Carmel Road Unoaked Chard Mo,750mL,1,15.99,15.99,2024-02-05,750.0,2,0.11,9552,M S WALKER INC             
73_DONCASTER_24631,73,24631,Acumen Moutainside Red Napa,750mL,1,24.99,24.99,2024-02-15,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
52_GRAYCOTT_10266,52,10266,Klinker Brick Old Vine Znfdl,750mL,1,15.99,15.99,2024-07-07,750.0,2,0.11,9552,M S WALKER INC             
30_CULCHETH_3606,30,3606,Smirnoff Raspberry Vodka,50mL,2,1.98,0.99,2024-10-30,50.0,1,0.1,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_7992,1,7992,Patron Anejo Tequila,50mL,3,20.97,6.99,2024-12-19,50.0,1,0.16,9165,ULTRA BEVERAGE COMPANY LLP 
64_CESTERFIELD_25290,64,25290,Notre Dame Cousignac CdR 13,750mL,1,9.99,9.99,2024-08-20,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
51_ABERDEEN_5750,51,5750,Malibu Rum Traveler,750mL,1,12.99,12.99,2024-03-02,750.0,1,0.79,17035,PERNOD RICARD USA          
53_HILLFAR_36378,53,36378,MezzaCorona Pnt Grigio,1.5L,6,65.94,10.99,2024-12-18,1500.0,2,1.35,9165,ULTRA BEVERAGE COMPANY LLP 
49_GARIGILL_3276,49,3276,Gordons London Dry,1.75L,3,38.97,12.99,2024-09-16,1750.0,1,5.51,3960,DIAGEO NORTH AMERICA INC   
77_TAMWORTH_8506,77,8506,Myers Original Dark Rum,1.75L,1,32.99,32.99,2024-03-30,1750.0,1,1.84,3960,DIAGEO NORTH AMERICA INC   
44_PORTHCRAWL_8155,44,8155,Black Velvet Plastic,375mL,1,4.99,4.99,2024-10-24,375.0,1,0.39,1392,CONSTELLATION BRANDS INC   
73_DONCASTER_18107,73,18107,Barefoot Cellars Pink Moscat,750mL,1,6.29,6.29,2024-02-01,750.0,2,0.11,3252,E & J GALLO WINERY         
67_EANVERNESS_25575,67,25575,Louis Latour 14 St Veran Bla,750mL,1,15.99,15.99,2024-12-08,750.0,2,0.11,9552,M S WALKER INC             
73_DONCASTER_33326,73,33326,Jacobs Crk Shiraz,750mL,12,71.88,5.99,2024-12-30,750.0,2,1.35,17035,PERNOD RICARD USA          
51_ABERDEEN_1375,51,1375,Jim Beam,750mL,1,14.49,14.49,2024-01-08,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
49_GARIGILL_8469,49,8469,1800 Reposado Gold Tequila,750mL,5,114.95,22.99,2024-01-02,750.0,1,3.94,7245,PROXIMO SPIRITS INC.       
46_TYWARDREATH_8590,46,8590,Arrow Peppermint Schnapps,750mL,1,7.99,7.99,2024-03-08,750.0,1,0.79,8352,LUXCO INC                  
75_BARNCOMBE_3919,75,3919,Hornitos Reposado Tequila,375mL,2,22.98,11.49,2024-07-03,375.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
50_MOUNTMEND_5643,50,5643,Flag Hill Blueberry Liqueur,375mL,1,14.99,14.99,2024-09-22,375.0,1,0.39,17031,FLAG HILL WINERY & VINEYARD
41_LARNWICK_1532,41,1532,Crown Royal Honey Limited,750mL,1,22.99,22.99,2024-09-02,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
75_BARNCOMBE_3329,75,3329,Seagrams Extra Smooth Vodka,1.75L,1,15.99,15.99,2024-10-19,1750.0,1,1.84,9165,ULTRA BEVERAGE COMPANY LLP 
54_GUTHRAM_46379,54,46379,Ghost Pine Cab Svgn LMartini,750mL,1,15.99,15.99,2024-07-01,750.0,2,0.11,3252,E & J GALLO WINERY         
79_BALLYMENA_25832,79,25832,Dry Creek Fume Bl Sonoma,750mL,1,10.99,10.99,2024-03-23,750.0,2,0.11,7153,PINE STATE TRADING CO      
62_KILMARNOCK_3808,62,3808,Three Olives Vodka,750mL,1,14.99,14.99,2024-06-12,750.0,1,0.79,7245,PROXIMO SPIRITS INC.       
74_PAENTMARWY_8905,74,8905,Livingston Cellars Red Rose,3L,1,11.99,11.99,2024-12-16,3000.0,2,0.45,3252,E & J GALLO WINERY         
50_MOUNTMEND_1692,50,1692,Everclear 151,750mL,1,19.99,19.99,2024-08-03,750.0,1,0.79,8352,LUXCO INC                  
1_HARDERSFIELD_415,1,415,Jose Cuervo Especial,Liter,3,62.97,20.99,2024-05-19,1000.0,1,3.15,7245,PROXIMO SPIRITS INC.       
32_MOUNTMEND_14710,32,14710,Ch Tanunda Gr Barossa Shiraz,750mL,24,407.76,16.99,2024-11-23,750.0,2,2.7,516,BANFI PRODUCTS CORP        
11_CARDEND_3857,11,3857,Grey Goose Vodka,1.75L,1,49.99,49.99,2024-04-06,1750.0,1,1.84,480,BACARDI USA INC            
15_WANBORNE_1346,15,1346,Knob Creek Bourbon,750mL,2,61.98,30.99,2024-12-19,750.0,1,1.57,12546,JIM BEAM BRANDS COMPANY    
76_DONCASTER_38133,76,38133,Il Bastardo Sangiovese Tosc,750mL,5,34.95,6.99,2024-01-12,750.0,2,0.56,10754,PERFECTA WINES             
40_BULLMAR_6855,40,6855,Midnight Moon Apple Pie,750mL,1,19.99,19.99,2024-12-16,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
69_MOUNTMEND_3390,69,3390,Cold River Blueberry Vodka,750mL,2,69.98,34.99,2024-06-04,750.0,1,1.57,4425,MARTIGNETTI COMPANIES
9_BLACKPOOL_8214,9,8214,E & J Brandy VS,750mL,3,29.97,9.99,2024-06-28,750.0,1,2.36,3252,E & J GALLO WINERY         
32_MOUNTMEND_126,32,126,Grey Goose Vodka,Liter,2,57.98,28.99,2024-05-08,1000.0,1,2.1,480,BACARDI USA INC            
73_DONCASTER_8537,73,8537,Dom Chandon Brut Cuvee,750mL,3,44.97,14.99,2024-06-09,750.0,2,0.34,8112,MOET HENNESSY USA INC      
39_EASTHALLOW_24327,39,24327,La Crema Pnt Nr Sonoma Cst,750mL,4,87.96,21.99,2024-09-30,750.0,2,0.45,10000,MAJESTIC FINE WINES        
44_PORTHCRAWL_6206,44,6206,Midnight Moon Apple Pie,375mL,1,12.99,12.99,2024-07-07,375.0,1,0.39,9165,ULTRA BEVERAGE COMPANY LLP 
16_LUNDY_43832,16,43832,3 Blind Moose Pnt Grigio Cal,750mL,3,32.97,10.99,2024-07-22,750.0,2,0.34,1392,CONSTELLATION BRANDS INC   
32_MOUNTMEND_8097,32,8097,Patron Citronge Orange,375mL,1,11.99,11.99,2024-11-01,375.0,1,0.39,9165,ULTRA BEVERAGE COMPANY LLP 
73_DONCASTER_35442,73,35442,Borsao Tres Picos Garnacha,750mL,1,14.99,14.99,2024-09-17,750.0,2,0.11,9552,M S WALKER INC             
49_GARIGILL_37083,49,37083,Jewell Towne Cayuga Wh NH,750mL,4,45.96,11.49,2024-12-21,750.0,2,0.45,17032,JEWELL TOWNE VINEYARDS     
38_GOULCREST_19507,38,19507,Geyser Peak Svgn Bl,750mL,6,47.94,7.99,2024-06-06,750.0,2,0.68,2000,SOUTHERN WINE & SPIRITS NE 
9_BLACKPOOL_43809,9,43809,R M Woodbridge Pnt Nr,1.5L,1,9.99,9.99,2024-09-04,1500.0,2,0.22,1392,CONSTELLATION BRANDS INC   
20_BREDWARDINE_5444,20,5444,E & J Superior RSV VSOP,1.75L,1,19.99,19.99,2024-02-28,1750.0,1,1.84,3252,E & J GALLO WINERY         
75_BARNCOMBE_4241,75,4241,Capt Morgan Spiced Rum,50mL,3,5.97,1.99,2024-04-02,50.0,1,0.16,3960,DIAGEO NORTH AMERICA INC   
55_DRY GULCH_46429,55,46429,Villa Pozzi Pnt Grigio Vnzie,750mL,2,19.98,9.99,2024-04-27,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
2_ASHBORNE_1233,2,1233,Jack Daniels No 7 Black,1.75L,2,79.98,39.99,2024-09-21,1750.0,1,3.67,1128,BROWN-FORMAN CORP          
7_STANMORE_1366,7,1366,Red Stag by Jim Beam,50mL,7,9.03,1.29,2024-05-07,50.0,1,0.37,12546,JIM BEAM BRANDS COMPANY    
54_GUTHRAM_3349,54,3349,Russian Standard Vodka,50mL,8,7.92,0.99,2024-03-26,50.0,1,0.42,10050,Russian Standard Vodka     
25_CAERSHIRE_5399,25,5399,Goldschlager Cinnamon Schna,50mL,3,5.97,1.99,2024-04-07,50.0,1,0.16,3960,DIAGEO NORTH AMERICA INC   
76_DONCASTER_8027,76,8027,Absolut Mandrin,50mL,5,9.95,1.99,2024-09-25,50.0,1,0.26,17035,PERNOD RICARD USA          
59_CLAETHORPES_21985,59,21985,Menage a Trois Midnight,750mL,2,23.98,11.99,2024-06-06,750.0,2,0.22,8892,TRINCHERO FAMILY ESTATES   
53_HILLFAR_5587,53,5587,Jose Cuervo Golden Margarita,1.75L,1,18.99,18.99,2024-11-27,1750.0,1,1.84,7245,PROXIMO SPIRITS INC.       
74_PAENTMARWY_3830,74,3830,Grey Goose L'Orange Vodka,750mL,2,47.98,23.99,2024-12-15,750.0,1,1.57,480,BACARDI USA INC            
34_PITMERDEN_12663,34,12663,Zin 91 Old Vine Znfdl CA,750mL,1,7.99,7.99,2024-09-02,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
76_DONCASTER_4218,76,4218,Sailor Jerry Spiced Navy Rum,750mL,4,67.96,16.99,2024-10-08,750.0,1,3.15,3664,WILLIAM GRANT & SONS INC   
38_GOULCREST_37792,38,37792,Blackstone Pnt Nr Monterey,750mL,1,6.99,6.99,2024-10-16,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
10_HORNSEY_8622,10,8622,Dom Perignon,750mL,2,279.98,139.99,2024-12-24,750.0,2,0.22,8112,MOET HENNESSY USA INC      
41_LARNWICK_16806,41,16806,Apothic Winemakers White,750mL,1,9.99,9.99,2024-09-05,750.0,2,0.11,3252,E & J GALLO WINERY         
52_GRAYCOTT_2143,52,2143,Canadian Mist,1.75L,2,27.98,13.99,2024-03-12,1750.0,1,3.67,1128,BROWN-FORMAN CORP          
77_TAMWORTH_31083,77,31083,Stags Leap Chard Napa,750mL,1,28.99,28.99,2024-12-22,750.0,2,0.11,8673,STE MICHELLE WINE ESTATES  
73_DONCASTER_11214,73,11214,Caymus Cab Svgn Napa Vly,750mL,1,74.99,74.99,2024-05-30,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
30_CULCHETH_4196,30,4196,Bacardi Dragon Berry Rum,750mL,2,23.98,11.99,2024-04-02,750.0,1,1.57,480,BACARDI USA INC            
70_KELD_32749,70,32749,Brancott Svgn Bl Marlboro,750mL,4,31.96,7.99,2024-04-23,750.0,2,0.45,17035,PERNOD RICARD USA          
49_GARIGILL_3513,49,3513,Ciroc Snap Frost Vodka,750mL,1,24.99,24.99,2024-10-02,750.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
78_EASTHAVEN_7341,78,7341,Smirnoff Watermelon,50mL,16,15.84,0.99,2024-06-01,50.0,1,0.84,3960,DIAGEO NORTH AMERICA INC   
70_KELD_4197,70,4197,Sailor Jerry Spiced Rum Trav,750mL,1,16.99,16.99,2024-08-26,750.0,1,0.79,3664,WILLIAM GRANT & SONS INC   
25_CAERSHIRE_5003,25,5003,Brinley Shipwreck Coconut Cr,50mL,3,2.97,0.99,2024-09-17,50.0,1,0.16,9165,ULTRA BEVERAGE COMPANY LLP 
69_MOUNTMEND_4195,69,4195,Calico Jack Spiced Rum No 94,750mL,3,32.97,10.99,2024-08-13,750.0,1,2.36,12546,JIM BEAM BRANDS COMPANY    
4_EANVERNESS_2025,4,2025,J Seeds Apple Cider Whiskey,750mL,1,15.99,15.99,2024-08-05,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
68_SOLARIS_2017,68,2017,Redbreast Irish Whiskey,750mL,1,64.99,64.99,2024-02-06,750.0,1,0.79,17035,PERNOD RICARD USA          
34_PITMERDEN_24111,34,24111,Don Ramon Oak Aged 12 Tinto,750mL,2,17.98,8.99,2024-12-21,750.0,2,0.22,7255,PSP WINES 
43_WOLFORD_3982,43,3982,Hornitos Reposado Tequila,750mL,1,19.49,19.49,2024-09-08,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
23_ARBINGTON_6976,23,6976,Ruffino Chianti Clsc RSV Tan,750mL,1,18.99,18.99,2024-10-21,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
76_DONCASTER_4040,76,4040,Clement Select Barrel Rhum,750mL,1,24.99,24.99,2024-07-15,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
75_BARNCOMBE_3511,75,3511,New Amsterdam Vodka,750mL,1,9.99,9.99,2024-09-09,750.0,1,0.79,3252,E & J GALLO WINERY         
48_NORFOLK_44208,48,44208,Black Box Pnt Grigio,3L,1,22.99,22.99,2024-09-20,3000.0,2,0.45,1392,CONSTELLATION BRANDS INC   
79_BALLYMENA_62,79,62,Herradura Silver Tequila,750mL,1,36.99,36.99,2024-08-02,750.0,1,0.79,1128,BROWN-FORMAN CORP          
73_DONCASTER_14342,73,14342,Cupcake Pnt Nr,750mL,26,181.74,6.99,2024-11-14,750.0,2,2.92,9815,WINE GROUP INC             
23_ARBINGTON_3568,23,3568,Pearl Cucumber Vodka,50mL,3,2.97,0.99,2024-03-31,50.0,1,0.16,8352,LUXCO INC                  
50_MOUNTMEND_8626,50,8626,Ezra Brooks,1.75L,2,39.98,19.99,2024-01-27,1750.0,1,3.67,8352,LUXCO INC                  
55_DRY GULCH_3598,55,3598,Ice Pik Vodka,750mL,1,13.99,13.99,2024-09-27,750.0,1,0.79,8150,SEA HAGG DISTILLERY LLC    
45_VERITAS_35414,45,35414,Yellow Tail Shiraz Ausl,1.5L,2,17.9,8.95,2024-06-21,1500.0,2,0.45,4425,MARTIGNETTI COMPANIES
74_PAENTMARWY_2170,74,2170,Woodford Reserve Bourbon,50mL,2,6.98,3.49,2024-11-06,50.0,1,0.1,1128,BROWN-FORMAN CORP          
6_GOULCREST_7993,6,7993,Stock Italian X Dry Vermouth,750mL,2,12.98,6.49,2024-08-27,750.0,1,1.57,8352,LUXCO INC                  
9_BLACKPOOL_13461,9,13461,R M Woodbridge Moscato,1.5L,1,8.99,8.99,2024-03-12,1500.0,2,0.22,1392,CONSTELLATION BRANDS INC   
67_EANVERNESS_19947,67,19947,Josh Cellars Svgn Bl,750mL,2,27.98,13.99,2024-01-09,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
63_SWORDBREAK_3150,63,3150,Svedka Mango Pineapple Vodka,750mL,1,12.99,12.99,2024-04-01,750.0,1,0.79,1392,CONSTELLATION BRANDS INC   
14_BROMWICH_8111,14,8111,Smirnoff 80 Proof,50mL,31,30.69,0.99,2024-05-24,50.0,1,1.63,3960,DIAGEO NORTH AMERICA INC   
9_BLACKPOOL_34133,9,34133,Turning Leaf RSV Cab Svgn,1.5L,1,9.99,9.99,2024-02-09,1500.0,2,0.22,3252,E & J GALLO WINERY         
1_HARDERSFIELD_11354,1,11354,Paso a Paso Tempranillo,750mL,2,19.98,9.99,2024-01-30,750.0,2,0.22,9552,M S WALKER INC             
50_MOUNTMEND_12216,50,12216,Da Vinci Pnt Grigio,750mL,1,9.99,9.99,2024-12-31,750.0,2,0.11,3252,E & J GALLO WINERY         
